fund_code,month,period_start,period_end,n_periods,nav_begin,nav_end,nav_per_unit_begin,nav_per_unit_end,subscriptions,redemptions,net_flow,chg_investment,chg_distribution,period_days,gross_return,reconcile_residual_vnd,market_return,excess_return,deposit_rate_pct,deposit_rate_provenance,asset_class,fund_name,manager_id,gross_subscription_rate,gross_redemption_rate,net_flow_rate,churn_rate,gross_legs_disclosed,flow_asymmetry
SSIBF,2024-03,2024-02-27,2024-03-25,4,120414316506.0,142967089266.0,14940.48,15005.22,0.0,0.0,21980502102.0,572270658.0,0.0,25,0.004333194114245487,0.0,0.009879141010417092,-0.005545946896171605,4.7,"Shinhan Securities Vietnam, Vietnam Economic Update (25 Mar 2024): ""Deposit interest rates 12M term at State-owned commercial banks (SCBs) continue to decrease, reaching 4.7% on March 22, 2024"" (https://shinhansec.com.vn/uploads/report/Vietnam_economic_update_2402_E.pdf)",bond,SSI Bond Fund,ssiam,0.0,0.0,0.18254060430517627,0.0,True,
SSIBF,2024-04,2024-03-26,2024-04-22,4,142967089266.0,192401003827.0,15005.22,15083.92,0.0,0.0,42948025215.0,636966952.0,0.0,24,0.00565517937016069,5848922394.0,-0.08415140218222639,0.08980658155238708,4.61,"VNDIRECT Research, average 12-month term deposit rate across commercial banks: ""As of April 27, 2024, the average 12-month term deposit interest rate of commercial banks plateaued at around 4.61%"" (https://www.vndirect.com.vn/cmsupload/beta/Econ_Update_20240520.pdf)",bond,SSI Bond Fund,ssiam,0.0,0.0,0.3004049773657508,0.0,True,
SSIBF,2025-08,2025-07-29,2025-08-25,4,118911565525.0,125547018941.0,16140.91,16214.23,0.0,0.0,6077739574.0,557713842.0,0.0,24,0.004542494815967579,0.0,0.048557752094902096,-0.044015257278934516,4.7,"bridged between observations at 2025-07 and 2025-10, which agree at 4.7%",bond,SSI Bond Fund,ssiam,0.0,0.0,0.051111425092811635,0.0,True,
SSIBF,2025-09,2025-08-26,2025-09-22,4,125547018941.0,104973374340.0,16214.23,16330.56,0.0,0.0,-16976627205.0,683059504.0,0.0,24,0.005808812095094762,-4280076900.0,-0.025238511907207495,0.031047324002302257,4.7,"bridged between observations at 2025-07 and 2025-10, which agree at 4.7%",bond,SSI Bond Fund,ssiam,0.0,0.0,-0.13522126887758326,0.0,True,
SSIBF,2025-10,2025-10-07,2025-10-27,2,106012149291.0,103228319952.0,16343.91,16368.68,0.0,0.0,-2941753966.0,157924627.0,0.0,12,0.0015155492168030804,0.0,0.040505705027005456,-0.038990155810202376,4.7,"Press report, ""Bank interest rates started to rise from the end of October. The average for a 12-month term was 5.34% at private banks and 4.7% at state-owned banks"" (https://vcdn.vietnam.vn/en/lai-suat-ngan-hang-dong-loat-tang-gui-100-trieu-dong-nhan-duoc-bao-nhieu-tien-lai)",bond,SSI Bond Fund,ssiam,0.0,0.0,-0.027749215402896685,0.0,True,
SSIBF,2025-12,2025-12-16,2025-12-22,1,94705081148.0,93156544033.0,16413.62,16410.86,0.0,0.0,-1532208173.0,-16328942.0,0.0,6,-0.00016815303388273417,0.0,0.04278874212413197,-0.04295689515801471,,"no observation: bracketing observations 2025-10 at 4.7% and 2026-03 at 5.9% disagree, so the rate moved somewhere in this gap; left missing rather than picking a side",bond,SSI Bond Fund,ssiam,0.0,0.0,-0.016178732486439112,0.0,True,
SSIBF,2026-01,2026-01-20,2026-01-26,1,81519540512.0,81022692321.0,16523.09,16542.87,0.0,0.0,-596201584.0,99353393.0,0.0,6,0.0011971126466052695,0.0,-0.026433904677417575,0.027631017324022844,,"no observation: bracketing observations 2025-10 at 4.7% and 2026-03 at 5.9% disagree, so the rate moved somewhere in this gap; left missing rather than picking a side",bond,SSI Bond Fund,ssiam,0.0,0.0,-0.007313603342897115,0.0,True,
SSIBF,2026-02,2026-01-27,2026-02-23,4,81022692321.0,86426651028.0,16542.87,16568.38,0.0,0.0,5276118140.0,127840567.0,0.0,24,0.0015420540692157036,0.0,0.01278162097451685,-0.011239566905301146,,"no observation: bracketing observations 2025-10 at 4.7% and 2026-03 at 5.9% disagree, so the rate moved somewhere in this gap; left missing rather than picking a side",bond,SSI Bond Fund,ssiam,0.0,0.0,0.06511901775735611,0.0,True,
SSIBF,2026-03,2026-02-24,2026-03-30,5,86426651028.0,82231105190.0,16568.38,16651.93,0.0,0.0,-4615689387.0,420143549.0,0.0,30,0.005042738034738425,0.0,-0.12841652010496962,0.13345925813970805,5.9,"mean of big-four published 12-month VND board rates (Agribank 5.9, BIDV 5.9, Vietcombank 5.9, VietinBank 5.9), read from Wayback Machine snapshot 20260331012516 of https://cafefnew.mediacdn.vn/Images/Uploaded/DuLieuDownload/Liveboard/all_banks_interest_rates.json",bond,SSI Bond Fund,ssiam,0.0,0.0,-0.05340585724540728,0.0,True,
SSIBF,2026-04,2026-03-31,2026-04-27,4,82231105190.0,78475359196.0,16651.93,16741.92,0.0,0.0,-4189152692.0,433406698.0,0.0,24,0.0054041783745186756,0.0,0.09687652039143013,-0.09147234201691146,5.9,"bridged between observations at 2026-03 and 2026-08, which agree at 5.9%",bond,SSI Bond Fund,ssiam,0.0,0.0,-0.05094365060910596,0.0,True,
SSIBF,2026-05,2026-04-28,2026-05-25,4,78475359196.0,76930724373.0,16741.92,16764.16,0.0,0.0,-1649181918.0,104547095.0,0.0,24,0.0013284019992929608,0.0,-0.0008669521739765873,0.002195354173269548,5.9,"bridged between observations at 2026-03 and 2026-08, which agree at 5.9%",bond,SSI Bond Fund,ssiam,0.0,0.0,-0.02101528345835289,0.0,True,
SSIBF,2026-06,2026-05-26,2026-06-29,5,76930724373.0,73343176961.0,16764.16,16880.52,0.0,0.0,-4101526368.0,513978956.0,0.0,30,0.00694099793845937,0.0,-0.017783346771272357,0.024724344709731727,5.9,"bridged between observations at 2026-03 and 2026-08, which agree at 5.9%",bond,SSI Bond Fund,ssiam,0.0,0.0,-0.05331454242018671,0.0,True,
SSIBF,2026-07,2026-06-30,2026-07-27,4,73343176961.0,72145860439.0,16880.52,16951.68,0.0,0.0,-1500319428.0,303002906.0,0.0,24,0.004215509948745533,0.0,-0.10133583453080774,0.10555134447955328,5.9,"bridged between observations at 2026-03 and 2026-08, which agree at 5.9%",bond,SSI Bond Fund,ssiam,0.0,0.0,-0.020456155434851016,0.0,True,
VCBF-AIF,2025-02,2025-02-05,2025-02-26,3,96007250859.0,139558617930.0,10000.0,10145.02,41945316993.0,-287725455.0,41657591538.0,1893775533.0,0.0,19,0.014502000000000237,0.0,0.019990107220627884,-0.005488107220627647,4.7,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20250207105719 of https://www.agribank.com.vn/vn/lai-suat",bond,VCBF Active Income Fund,vcbf,0.43689738657971294,0.0029969138000062604,0.43390047277970667,0.4398943003797192,True,0.9863743913143712
VCBF-AIF,2025-03,2025-02-27,2025-03-26,4,139558617930.0,198612356313.0,10145.02,9838.7,65307653581.0,-635318462.0,64672335119.0,-5618596736.0,0.0,24,-0.03019412480211947,0.0,0.010286772314079817,-0.04048089711619929,4.7,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20250323005822 of https://www.agribank.com.vn/vn/lai-suat",bond,VCBF Active Income Fund,vcbf,0.4679585865041821,0.004552341313086548,0.4634062451910955,0.4725109278172686,True,0.9807312760612087
VCBF-AIF,2025-04,2025-03-27,2025-04-30,5,198612356313.0,207716161452.0,9838.7,9060.85,32932829418.0,-7534521506.0,25398307912.0,-16294502773.0,0.0,30,-0.07906024169859838,0.0,-0.08492715659215355,0.005866914893555175,4.7,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20250404031732 of https://www.agribank.com.vn/vn/lai-suat",bond,VCBF Active Income Fund,vcbf,0.16581460503947715,0.037935814497493246,0.1278787905419839,0.2037504195369704,True,0.6276246735226003
VCBF-AIF,2025-05,2025-05-01,2025-05-28,4,207716161452.0,235389979847.0,9060.85,9794.52,12376212287.0,-1931855621.0,10444356666.0,17229461729.0,0.0,24,0.08097143204004031,0.0,0.08218526484761313,-0.0012138328075728122,4.7,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20250531072021 of https://www.agribank.com.vn/vn/lai-suat",bond,VCBF Active Income Fund,vcbf,0.05958232715493326,0.009300458893018886,0.05028186826191437,0.06888278604795214,True,0.7299627548007581
VCBF-AIF,2025-06,2025-06-05,2025-06-25,3,236469677104.0,247828673083.0,9799.64,9977.2,9676070006.0,-2738428357.0,6937641649.0,4421354330.0,0.0,18,0.01811903294406747,0.0,0.00847682381499526,0.00964220912907221,4.7,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20250613002901 of https://www.agribank.com.vn/vn/lai-suat",bond,VCBF Active Income Fund,vcbf,0.0409188616675974,0.011580463045143973,0.029338398622453427,0.05249932471274137,True,0.5588338284917618
VCBF-AIF,2025-07,2025-06-26,2025-07-30,5,247828673083.0,268031249870.0,9977.2,10593.5,21208038587.0,-16260527180.0,4947511407.0,15255065380.0,0.0,30,0.061770837509521614,0.0,0.07819770351857436,-0.016426866009052743,4.7,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20250722154555 of https://www.agribank.com.vn/vn/lai-suat",bond,VCBF Active Income Fund,vcbf,0.08557540305232253,0.0656119688562195,0.01996343419610303,0.15118737190854203,True,0.13204432317389267
VCBF-AIF,2025-08,2025-07-31,2025-08-27,4,268031249870.0,296214356662.0,10593.5,11407.21,23879338030.0,-16765755364.0,7113582666.0,21069524126.0,0.0,24,0.07681219615802126,0.0,0.07274008354222494,0.0040721126157963194,4.7,"bridged between observations at 2025-07 and 2025-10, which agree at 4.7%",bond,VCBF Active Income Fund,vcbf,0.08909161913613398,0.06255149491759522,0.02654012421853876,0.1516431140537292,True,0.17501700874551568
VCBF-AIF,2025-09,2025-08-28,2025-09-24,4,296214356662.0,314621020453.0,11407.21,11363.64,31290405068.0,-11598079878.0,19692325190.0,-1285661399.0,0.0,24,-0.0038195141493841955,0.0,-0.02780957571053322,0.023990061561149023,4.7,"bridged between observations at 2025-07 and 2025-10, which agree at 4.7%",bond,VCBF Active Income Fund,vcbf,0.10563432988396441,0.03915434757686026,0.06647998230710415,0.14478867746082466,True,0.45915180297914926
VCBF-AIF,2025-10,2025-09-25,2025-10-29,5,314621020453.0,350277799196.0,11363.64,11403.68,44500736568.0,-10779895743.0,33720840825.0,1935937918.0,0.0,30,0.0035235188724740407,0.0,-0.0018367282285843833,0.005360247101058424,4.7,"Press report, ""Bank interest rates started to rise from the end of October. The average for a 12-month term was 5.34% at private banks and 4.7% at state-owned banks"" (https://vcdn.vietnam.vn/en/lai-suat-ngan-hang-dong-loat-tang-gui-100-trieu-dong-nhan-duoc-bao-nhieu-tien-lai)",bond,VCBF Active Income Fund,vcbf,0.14144235024070106,0.03426311353093576,0.10717923670976531,0.17570546377163682,True,0.6099937612017884
VCBF-AIF,2025-11,2025-10-30,2025-11-19,3,350277799196.0,354411111042.0,11403.68,11304.74,12241490277.0,-5023402287.0,7218087990.0,-3084776144.0,0.0,18,-0.00867614664739802,0.0,-0.004698745016900263,-0.003977401630497757,,"no observation: bracketing observations 2025-10 at 4.7% and 2026-03 at 5.9% disagree, so the rate moved somewhere in this gap; left missing rather than picking a side",bond,VCBF Active Income Fund,vcbf,0.0349479479004897,0.014341195184308915,0.020606752716180784,0.04928914308479861,True,0.41807894044187927
VCBF-AIF,2025-12,2025-11-27,2025-12-31,5,352499255363.0,389194328755.0,11231.72,11501.72,36345905606.0,-8615835555.0,27730070051.0,8965003341.0,0.0,30,0.024039060802797607,0.0,0.09096232287248474,-0.06692326206968713,,"no observation: bracketing observations 2025-10 at 4.7% and 2026-03 at 5.9% disagree, so the rate moved somewhere in this gap; left missing rather than picking a side",bond,VCBF Active Income Fund,vcbf,0.10310916988624946,0.02444213831353347,0.078667031572716,0.12755130819978294,True,0.6167481359697248
VCBF-AIF,2026-01,2026-01-01,2026-01-28,4,389194328755.0,428689874691.0,11501.72,12058.06,34492081610.0,-13786471138.0,20705610472.0,18789935464.0,0.0,24,0.04837015681132906,0.0,0.031192865618338894,0.017177291192990163,,"no observation: bracketing observations 2025-10 at 4.7% and 2026-03 at 5.9% disagree, so the rate moved somewhere in this gap; left missing rather than picking a side",bond,VCBF Active Income Fund,vcbf,0.08862431711257786,0.03542310388258165,0.05320121322999621,0.12404742099515952,True,0.4288780274768646
VCBF-AIF,2026-02,2026-01-29,2026-02-25,4,428689874691.0,488071661167.0,12058.06,12510.74,46887166517.0,-4544158523.0,42343007994.0,17038778482.0,0.0,24,0.037541694103363055,0.0,0.020615610126459183,0.016926083976903872,,"no observation: bracketing observations 2025-10 at 4.7% and 2026-03 at 5.9% disagree, so the rate moved somewhere in this gap; left missing rather than picking a side",bond,VCBF Active Income Fund,vcbf,0.10937316061126078,0.010600106956749173,0.09877305365451161,0.11997326756800995,True,0.8232921854738977
VCBF-AIF,2026-03,2026-02-26,2026-03-25,4,488071661167.0,490325376755.0,12510.74,11611.98,56545065339.0,-18506169435.0,38038895904.0,-35785180316.0,0.0,24,-0.0718390758660159,0.0,-0.0955796273646391,0.023740551498623197,5.9,"mean of big-four published 12-month VND board rates (Agribank 5.9, BIDV 5.9, Vietcombank 5.9, VietinBank 5.9), read from Wayback Machine snapshot 20260331012516 of https://cafefnew.mediacdn.vn/Images/Uploaded/DuLieuDownload/Liveboard/all_banks_interest_rates.json",bond,VCBF Active Income Fund,vcbf,0.11585402275517975,0.03791691037900247,0.07793711237617729,0.15377093313418222,True,0.506839041603321
VCBF-AIF,2026-04,2026-03-26,2026-04-29,5,490325376755.0,507515642735.0,11611.98,11720.74,21762717525.0,-9114855719.0,12647861806.0,4542404174.0,0.0,30,0.009366189056474461,0.0,0.12572993145706568,-0.11636374240059122,5.9,"bridged between observations at 2026-03 and 2026-08, which agree at 5.9%",bond,VCBF Active Income Fund,vcbf,0.04438423658393299,0.018589402366491023,0.02579483421744197,0.06297363895042402,True,0.4096132071667154
VCBF-AIF,2026-05,2026-04-30,2026-05-27,4,507515642735.0,514465559514.0,11720.74,11694.17,16961336659.0,-8833319601.0,8128017058.0,-1178100279.0,0.0,24,-0.002266921713134029,0.0,-0.004051860473406221,0.0017849387602721922,5.9,"bridged between observations at 2026-03 and 2026-08, which agree at 5.9%",bond,VCBF Active Income Fund,vcbf,0.033420322903931425,0.01740501938698337,0.01601530351694806,0.050825342290914795,True,0.31510468587263896
VCBF-AIF,2026-06,2026-05-28,2026-06-24,4,514465559514.0,508023217677.0,11694.17,11467.14,10580858465.0,-6997371094.0,3583487371.0,-10025829208.0,0.0,24,-0.019413947291684663,0.0,-0.0096688537491878,-0.009745093542496863,5.9,"bridged between observations at 2026-03 and 2026-08, which agree at 5.9%",bond,VCBF Active Income Fund,vcbf,0.020566699304411,0.013601243007617855,0.006965456296793146,0.034167942312028854,True,0.2038594022778173
VCBF-AIF,2026-07,2026-06-25,2026-07-29,5,508023217677.0,461049420388.0,11467.14,10507.6,13214331106.0,-17762791610.0,-4548460504.0,-42425336785.0,0.0,30,-0.08367735982991398,0.0,-0.10596121751068155,0.02228385768076757,5.9,"bridged between observations at 2026-03 and 2026-08, which agree at 5.9%",bond,VCBF Active Income Fund,vcbf,0.026011273985516233,0.034964527194687275,-0.008953253209171045,0.06097580118020351,True,-0.14683289166978294
VCBF-AIF,2026-08,2026-07-30,2026-08-12,2,461049420388.0,492629047039.0,10507.6,11145.26,5202001151.0,-1745461217.0,3456539934.0,28123086717.0,0.0,12,0.060685598995013024,0.0,0.03461302617066897,0.026072572824344054,5.9,"mean of big-four published 12-month VND board rates (Agribank 5.9, BIDV 5.9, Vietcombank 5.9, VietinBank 5.9), read live from https://cafefnew.mediacdn.vn/Images/Uploaded/DuLieuDownload/Liveboard/all_banks_interest_rates.json on 2026-08-15",bond,VCBF Active Income Fund,vcbf,0.011282957793596645,0.003785844076175375,0.007497113717421269,0.01506880186977202,True,0.4975255353553
VCBF-BCF,2022-07,2022-06-29,2022-07-27,3,390184379497.0,380542387739.0,27774.03,27019.06,2594379043.0,-1967890715.0,626488328.0,-14438161614.0,0.0,19,-0.036948102647686,4169681528.0,-0.05608792971675569,0.019139827069069693,5.5,"Press report, article dated 02/08/2022 reporting the increase: ""for a 12-month term, the interest rate increases from 5.5%/year to 5.6%/year"". 5.5% is the pre-increase level, so it is the July level; the month is inferred from the increase date, the level is stated (https://en.baoquocte.vn/the-trend-of-race-to-increase-interest-rates-continues-to-be-hot-192920.html)",equity,VCBF Blue Chip Fund,vcbf,0.006649110470143635,0.005043489228187133,0.0016056212419565015,0.011692599698330768,True,0.1373194399347922
VCBF-BCF,2022-08,2022-07-28,2022-08-31,5,380542387739.0,405456185829.0,27019.06,28856.68,4566996509.0,-5513420425.0,-946423916.0,25860222006.0,0.0,30,0.0680119885739916,0.0,0.05164408638018769,0.016367902193803907,5.6,"Press report, article dated 02/08/2022: ""for a 12-month term, the interest rate increases from 5.5%/year to 5.6%/year"". Sits just above the SBV's 5.5-6.6% band for 12-to-24-month terms that month (https://en.baoquocte.vn/the-trend-of-race-to-increase-interest-rates-continues-to-be-hot-192920.html)",equity,VCBF Blue Chip Fund,vcbf,0.012001282002078398,0.014488321413438579,-0.00248703941136018,0.026489603415516975,True,-0.0938873780912602
VCBF-BCF,2022-09,2022-09-01,2022-09-21,3,405456185829.0,384764625008.0,28856.68,27288.95,3086840379.0,-1698784761.0,1388055618.0,-22079616439.0,0.0,18,-0.054328148629710804,0.0,-0.051809124467110834,-0.00251902416259997,5.6,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20220926055710 of https://www.agribank.com.vn/vn/lai-suat",equity,VCBF Blue Chip Fund,vcbf,0.00761325264452092,0.004189810934877332,0.003423441709643588,0.011803063579398252,True,0.29004687525525663
VCBF-BCF,2022-10,2022-09-29,2022-10-26,4,363360527749.0,321214388915.0,25850.36,22749.41,4844058097.0,-3237345029.0,1606713068.0,-43752851902.0,0.0,24,-0.11995771045354875,0.0,-0.1060271136543044,-0.013930596799244355,6.4,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20221020012153 of https://www.agribank.com.vn/vn/lai-suat",equity,VCBF Blue Chip Fund,vcbf,0.013331272185805909,0.008909457086753995,0.004421815099051913,0.022240729272559906,True,0.1988161019750124
VCBF-BCF,2022-11,2022-10-27,2022-11-30,5,321214388915.0,346621460190.0,22749.41,24649.99,2337008073.0,-3629215696.0,-1292207623.0,26699278898.0,0.0,30,0.08354414466133431,0.0,0.033837441051751016,0.04970670360958329,7.4,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20221128042309 of https://www.agribank.com.vn/vn/lai-suat",equity,VCBF Blue Chip Fund,vcbf,0.007275539806588243,0.011298421930159442,-0.004022882123571199,0.018573961736747687,True,-0.21658718697649304
VCBF-BCF,2022-12,2022-12-01,2022-12-28,4,346621460190.0,339551174871.0,24649.99,24267.31,1752116594.0,-3452869740.0,-1700753146.0,-5369532173.0,0.0,24,-0.015524549908539576,0.0,-0.03679706686424655,0.021272516955706977,7.4,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20221225030309 of https://www.agribank.com.vn/vn/lai-suat",equity,VCBF Blue Chip Fund,vcbf,0.005054841650714817,0.009961500185554913,-0.004906658534840096,0.015016341836269731,True,-0.3267545843281747
VCBF-BCF,2023-01,2022-12-29,2023-01-25,4,339551174871.0,369395931143.0,24267.31,26359.47,2224246920.0,-1678820997.0,545425923.0,29299330349.0,0.0,24,0.08621309902086383,0.0,0.07776759400326139,0.00844550501760244,7.4,"bridged between observations at 2022-12 and 2023-02, which agree at 7.4%",equity,VCBF Blue Chip Fund,vcbf,0.006550549915914798,0.004944235571082345,0.001606314344832453,0.011494785486997144,True,0.13974287268340146
